bay_id,st_marker_id,status,location,lat,lon
957,C828,Unoccupied,"(-37.8111871873981, 144.96735757463318)",-37.8111871873981,144.96735757463318
1983,3398N,Present,"(-37.8100338937255, 144.96603424003786)",-37.8100338937255,144.96603424003786
6919,10049S,Unoccupied,"(-37.822042382868744, 144.9632376423895)",-37.822042382868744,144.9632376423895
6332,13482E,Present,"(-37.81949229145816, 144.9504366415831)",-37.81949229145816,144.9504366415831
4876,9290N,Unoccupied,"(-37.82906481199191, 144.96960285206353)",-37.82906481199191,144.96960285206353
569,103W,Unoccupied,"(-37.80806338920739, 144.97139714228757)",-37.80806338920739,144.97139714228757
5112,9916N,Unoccupied,"(-37.82557784480253, 144.9685393479087)",-37.82557784480253,144.9685393479087
5814,12556N,Unoccupied,"(-37.81582039584319, 144.98101517498233)",-37.81582039584319,144.98101517498233
6484,13713W,Present,"(-37.815485774889126, 144.93681711842214)",-37.815485774889126,144.93681711842214
976,900E,Unoccupied,"(-37.81745113521784, 144.96473121102431)",-37.81745113521784,144.96473121102431
2369,3107S,Present,"(-37.813676171706476, 144.95779890388235)",-37.813676171706476,144.95779890388235
1019,1112E,Unoccupied,"(-37.81537450838522, 144.9609981458234)",-37.81537450838522,144.9609981458234
6049,13020N,Unoccupied,"(-37.82108042002886, 144.94689159807888)",-37.82108042002886,144.94689159807888
3368,6179W,Unoccupied,"(-37.80406031812777, 144.94317667886412)",-37.80406031812777,144.94317667886412
1872,2605S,Unoccupied,"(-37.814956244476505, 144.9569599167776)",-37.814956244476505,144.9569599167776
914,C674,Present,"(-37.81436063676442, 144.96881309873686)",-37.81436063676442,144.96881309873686
1954,3323S,Unoccupied,"(-37.808785748142974, 144.97048715040617)",-37.808785748142974,144.97048715040617
6303,13363W,Unoccupied,"(-37.819170503440816, 144.94937846771063)",-37.819170503440816,144.94937846771063
5085,9880N,Present,"(-37.825431564003324, 144.96904054680948)",-37.825431564003324,144.96904054680948
5092,9890N,Present,"(-37.82547313866513, 144.96889751075298)",-37.82547313866513,144.96889751075298
6224,13326E,Unoccupied,"(-37.81690582264376, 144.94589266078236)",-37.81690582264376,144.94589266078236
4879,9296N,Unoccupied,"(-37.82908914685031, 144.96950626699916)",-37.82908914685031,144.96950626699916
7049,13285S,Unoccupied,"(-37.81950529255448, 144.9494722576837)",-37.81950529255448,144.9494722576837
5810,12548N,Unoccupied,"(-37.815790725799076, 144.9807463290314)",-37.815790725799076,144.9807463290314
5087,9884N,Present,"(-37.82544914937749, 144.96897986216487)",-37.82544914937749,144.96897986216487
2377,3186N,Unoccupied,"(-37.81392104874688, 144.95625892417888)",-37.81392104874688,144.95625892417888
2035,3498N,Present,"(-37.81256855822596, 144.95737242768377)",-37.81256855822596,144.95737242768377
2373,3165S,Unoccupied,"(-37.81404248812379, 144.95652164606562)",-37.81404248812379,144.95652164606562
4727,8676E,Unoccupied,"(-37.82528162255012, 144.96301476847242)",-37.82528162255012,144.96301476847242
2592,C3184,Unoccupied,"(-37.813989855442, 144.95635971735823)",-37.813989855442,144.95635971735823
5302,9537S,Present,"(-37.82821653957317, 144.96514765190838)",-37.82821653957317,144.96514765190838
5375,11724E,Unoccupied,"(-37.809919627877356, 144.97298012382748)",-37.809919627877356,144.97298012382748
1967,3348N,Present,"(-37.80898839576036, 144.96960964307272)",-37.80898839576036,144.96960964307272
5142,9955S,Present,"(-37.82613535460371, 144.96699666752312)",-37.82613535460371,144.96699666752312
5089,9887S,Present,"(-37.82555494280291, 144.96898758141737)",-37.82555494280291,144.96898758141737
6307,13371W,Unoccupied,"(-37.81970875327762, 144.94980292025167)",-37.81970875327762,144.94980292025167
1864,2595S,Unoccupied,"(-37.814858376610786, 144.95730175782097)",-37.814858376610786,144.95730175782097
5090,9888N,Present,"(-37.82546527938132, 144.96892484498784)",-37.82546527938132,144.96892484498784
5088,9886N,Present,"(-37.82545732946036, 144.96895222730694)",-37.82545732946036,144.96895222730694
5826,12539S,Unoccupied,"(-37.81594173624363, 144.98041689467863)",-37.81594173624363,144.98041689467863
4819,9200N,Unoccupied,"(-37.831124100903146, 144.96686521645307)",-37.831124100903146,144.96686521645307
5300,9541S,Present,"(-37.828203842491305, 144.96508114596065)",-37.828203842491305,144.96508114596065
1831,2506N,Unoccupied,"(-37.81084625497165, 144.97088304345948)",-37.81084625497165,144.97088304345948
2326,2895S,Present,"(-37.81118873125521, 144.96631406952298)",-37.81118873125521,144.96631406952298
5084,9878N,Present,"(-37.82542147802111, 144.96907612532135)",-37.82542147802111,144.96907612532135
6677,8628E,Present,"(-37.82575047281061, 144.96245984258042)",-37.82575047281061,144.96245984258042
5086,9882N,Unoccupied,"(-37.825440929714404, 144.96900816643318)",-37.825440929714404,144.96900816643318
5091,9889S,Unoccupied,"(-37.82557235490091, 144.96892777114968)",-37.82557235490091,144.96892777114968
1735,2342N,Unoccupied,"(-37.81180828318919, 144.9712227761984)",-37.81180828318919,144.9712227761984
4877,9292N,Unoccupied,"(-37.82907502979826, 144.96956775385016)",-37.82907502979826,144.96956775385016
5096,9894N,Unoccupied,"(-37.82548923753479, 144.96884267392758)",-37.82548923753479,144.96884267392758
5105,9903S,Unoccupied,"(-37.82570153609528, 144.96848303007926)",-37.82570153609528,144.96848303007926
5134,9947S,Unoccupied,"(-37.826062390987715, 144.96724635821238)",-37.826062390987715,144.96724635821238
4878,9294N,Unoccupied,"(-37.829084773610234, 144.96953427744694)",-37.829084773610234,144.96953427744694
5115,9922N,Unoccupied,"(-37.82560198874476, 144.96845701189937)",-37.82560198874476,144.96845701189937
5102,9900N,Unoccupied,"(-37.8255134892551, 144.9687595087068)",-37.8255134892551,144.9687595087068
5113,9918N,Present,"(-37.82558593492118, 144.96851163019656)",-37.82558593492118,144.96851163019656
5103,9901S,Unoccupied,"(-37.8256840193793, 144.96854420910807)",-37.8256840193793,144.96854420910807
4494,3688N,Unoccupied,"(-37.80868832126183, 144.96667506755247)",-37.80868832126183,144.96667506755247
4881,9302N,Unoccupied,"(-37.829136204013736, 144.96935588867115)",-37.829136204013736,144.96935588867115
